생년월일,목,화,토,금,수
2002726,1,2,2,0,1
2002727,0,3,1,1,1
2002728,0,3,1,1,1
2002729,0,2,3,0,1
2002730,0,2,2,0,2
200281,0,2,2,1,1
200282,1,2,1,0,2
200283,1,2,1,0,2
200284,1,2,2,0,1
200285,1,3,1,0,1
200286,0,4,1,0,1
200287,0,3,2,0,1
200288,0,2,2,1,1
200289,0,1,2,2,1
2002810,0,1,2,2,1
2002811,0,1,1,2,2
2002812,0,1,1,1,3
2002813,0,1,2,1,2
2002814,2,1,1,1,1
2002815,2,1,1,1,1
2002816,0,2,2,1,1
2002817,0,3,1,1,1
2002818,0,2,2,1,1
2002819,0,1,3,1,1
2002820,0,1,1,3,1
2002821,0,1,1,3,1
2002822,0,1,2,1,2
2002823,0,1,1,1,3
2002824,1,1,1,1,2
2002825,1,1,2,1,1
2002826,1,2,1,1,1
2002827,1,2,1,1,1
2002828,0,1,3,1,1
2002829,0,2,2,1,1
2002830,0,2,1,2,1
200291,0,1,1,2,2
200292,0,1,1,2,2
200293,1,1,2,1,1
200294,1,1,1,1,2
200295,0,2,1,1,2
200296,0,2,2,1,1
200297,1,1,2,1,1
200298,1,1,2,1,1
200299,0,1,2,2,1
2002910,0,2,1,2,1
2002911,0,2,1,1,2
2002912,0,1,2,1,2
2002913,1,1,1,2,1
2002914,1,1,1,2,1
2002915,0,2,2,1,1
2002916,0,2,1,1,2
2002917,0,1,2,1,2
2002918,0,1,3,1,1
2002919,1,1,1,2,1
2002920,1,1,1,2,1
2002921,0,1,2,1,2
2002922,0,2,1,1,2
2002923,1,2,1,1,1
2002924,1,1,2,1,1
2002925,0,2,1,2,1
2002926,0,2,1,2,1
2002927,0,1,3,1,1
2002928,0,1,2,1,2
2002929,0,1,1,2,2
2002930,0,1,2,2,1
2002101,1,1,1,1,2
2002102,1,1,1,1,2
2002103,1,1,2,1,1
2002104,1,2,1,1,1
2002105,0,3,1,1,1
2002106,0,2,2,1,1
2002107,0,1,2,2,1
2002108,0,1,2,2,1
2002109,0,1,2,2,1
20021010,0,1,1,2,2
20021011,0,1,1,1,3
20021012,0,1,2,1,2
20021013,2,1,1,1,1
20021014,2,1,1,1,1
20021015,0,2,2,1,1
20021016,0,3,1,1,1
20021017,0,2,2,1,1
20021018,0,1,3,1,1
20021019,0,1,1,3,1
20021020,0,1,1,3,1
20021021,0,1,2,1,2
20021022,0,1,1,1,3
20021023,1,1,1,1,2
20021024,1,1,2,1,1
20021025,1,2,1,1,1
20021026,1,2,1,1,1
20021027,0,1,3,1,1
20021028,0,2,2,1,1
20021029,0,2,1,2,1
20021030,0,1,2,2,1
2002111,0,1,1,2,2
2002112,1,1,2,1,1
2002113,1,1,1,1,2
2002114,0,2,1,1,2
2002115,0,2,2,1,1
2002116,1,1,2,1,1
2002117,1,1,2,1,1
2002118,0,1,1,2,2
2002119,0,2,0,2,2
20021110,0,2,0,1,3
20021111,0,1,1,1,3
20021112,1,1,0,2,2
20021113,1,1,0,2,2
20021114,0,2,1,1,2
20021115,0,2,0,1,3
20021116,0,1,1,1,3
20021117,0,1,2,1,2
20021118,1,1,0,2,2
20021119,1,1,0,2,2
20021120,0,1,1,1,3
20021121,0,2,0,1,3
20021122,1,2,0,1,2
20021123,1,1,1,1,2
20021124,0,2,0,2,2
20021125,0,2,0,2,2
20021126,0,1,2,1,2
20021127,0,1,1,1,3
20021128,0,1,0,2,3
20021129,0,1,1,2,2
20021130,1,1,0,1,3
2002121,1,1,0,1,3
2002122,1,1,1,1,2
2002123,1,2,0,1,2
2002124,0,3,0,1,2
2002125,0,2,1,1,2
2002126,0,1,1,2,2
2002127,0,1,1,2,2
2002128,0,1,1,1,3
2002129,0,1,0,1,4
20021210,0,1,0,0,5
20021211,0,1,1,0,4
20021212,2,1,0,0,3
20021213,2,1,0,0,3
20021214,0,2,1,0,3
20021215,0,3,0,0,3
20021216,0,2,1,0,3
20021217,0,1,2,0,3
20021218,0,1,0,2,3
20021219,0,1,0,2,3
20021220,0,1,1,0,4
20021221,0,1,0,0,5
20021222,1,1,0,0,4
20021223,1,1,1,0,3
20021224,1,2,0,0,3
20021225,1,2,0,0,3
20021226,0,1,2,0,3
20021227,0,2,1,0,3
20021228,0,2,0,1,3
20021229,0,1,1,1,3
20021230,0,1,0,1,4
200311,1,1,1,0,3
200312,1,1,0,0,4
200313,0,2,0,0,4
200314,0,2,1,0,3
200315,1,1,1,0,3
200316,1,1,1,0,3
200317,0,1,2,1,2
200318,0,2,1,1,2
200319,0,2,1,0,3
2003110,0,1,2,0,3
2003111,1,1,1,1,2
2003112,1,1,1,1,2
2003113,0,2,2,0,2
2003114,0,2,1,0,3
2003115,0,1,2,0,3
2003116,0,1,3,0,2
2003117,1,1,1,1,2
2003118,1,1,1,1,2
2003119,0,1,2,0,3
2003120,0,2,1,0,3
2003121,1,2,1,0,2
2003122,1,1,2,0,2
2003123,0,2,1,1,2
2003124,0,2,1,1,2
2003125,0,1,3,0,2
2003126,0,1,2,0,3
2003127,0,1,1,1,3
2003128,0,1,2,1,2
2003129,1,1,1,0,3
2003130,1,1,1,0,3
200321,1,2,1,0,2
200322,0,3,1,0,2
200323,0,2,2,0,2
200324,0,1,2,1,2
200325,2,0,2,1,1
200326,2,0,2,1,1
200327,2,0,1,1,2
200328,2,0,1,0,3
200329,2,0,2,0,2
2003210,4,0,1,0,1
2003211,4,0,1,0,1
2003212,2,1,2,0,1
2003213,2,2,1,0,1
2003214,2,1,2,0,1
2003215,2,0,3,0,1
2003216,2,0,1,2,1
2003217,2,0,1,2,1
2003218,2,0,2,0,2
2003219,2,0,1,0,3
2003220,3,0,1,0,2
2003221,3,0,2,0,1
2003222,3,1,1,0,1
2003223,3,1,1,0,1
2003224,2,0,3,0,1
2003225,2,1,2,0,1
2003226,2,1,1,1,1
2003227,2,0,2,1,1
2003228,2,0,1,1,2
200331,2,0,1,1,2
200332,3,0,2,0,1
200333,3,0,1,0,2
200334,2,1,1,0,2
200335,2,1,2,0,1
200336,3,0,2,0,1
200337,3,0,2,0,1
200338,2,0,2,1,1
200339,2,1,1,1,1
2003310,2,1,1,0,2
2003311,2,0,2,0,2
2003312,3,0,1,1,1
2003313,3,0,1,1,1
2003314,2,1,2,0,1
2003315,2,1,1,0,2
2003316,2,0,2,0,2
2003317,2,0,3,0,1
2003318,3,0,1,1,1
2003319,3,0,1,1,1
2003320,2,0,2,0,2
2003321,2,1,1,0,2
2003322,3,1,1,0,1
2003323,3,0,2,0,1
2003324,2,1,1,1,1
2003325,2,1,1,1,1
2003326,2,0,3,0,1
2003327,2,0,2,0,2
2003328,2,0,1,1,2
2003329,2,0,2,1,1
2003330,3,0,1,0,2
200341,3,0,2,0,1
200342,3,1,1,0,1
200343,2,2,1,0,1
200344,2,1,2,0,1
200345,2,0,2,1,1
200346,0,1,3,1,1
200347,0,1,3,1,1
200348,0,1,2,1,2
200349,0,1,2,0,3
2003410,0,1,3,0,2
2003411,2,1,2,0,1
2003412,2,1,2,0,1
2003413,0,2,3,0,1
2003414,0,3,2,0,1
2003415,0,2,3,0,1
2003416,0,1,4,0,1
2003417,0,1,2,2,1
2003418,0,1,2,2,1
2003419,0,1,3,0,2
2003420,0,1,2,0,3
2003421,1,1,2,0,2
2003422,1,1,3,0,1
2003423,1,2,2,0,1
2003424,1,2,2,0,1
2003425,0,1,4,0,1
2003426,0,2,3,0,1
2003427,0,2,2,1,1
2003428,0,1,3,1,1
2003429,0,1,2,1,2
2003430,0,1,2,1,2
200351,1,1,3,0,1
200352,1,1,2,0,2
200353,0,2,2,0,2
200354,0,2,3,0,1
200355,1,1,3,0,1
200356,1,1,3,0,1
200357,0,2,2,1,1
200358,0,3,1,1,1
200359,0,3,1,0,2
2003510,0,2,2,0,2
2003511,1,2,1,1,1
2003512,1,2,1,1,1
2003513,0,3,2,0,1
2003514,0,3,1,0,2
2003515,0,2,2,0,2
2003516,0,2,3,0,1
2003517,1,2,1,1,1
2003518,1,2,1,1,1
2003519,0,2,2,0,2
2003520,0,3,1,0,2
2003521,1,3,1,0,1
2003522,1,2,2,0,1
2003523,0,3,1,1,1
2003524,0,3,1,1,1
2003525,0,2,3,0,1
2003526,0,2,2,0,2
2003527,0,2,1,1,2
2003528,0,2,2,1,1
2003529,1,2,1,0,2
2003530,1,2,1,0,2
200361,1,3,1,0,1
200362,0,4,1,0,1
200363,0,3,2,0,1
200364,0,2,2,1,1
200365,0,2,2,1,1
200366,0,2,2,1,1
200367,0,1,2,1,2
200368,0,1,2,0,3
200369,0,1,3,0,2
2003610,2,1,2,0,1
2003611,2,1,2,0,1
2003612,0,2,3,0,1
2003613,0,3,2,0,1
2003614,0,2,3,0,1
2003615,0,1,4,0,1
2003616,0,1,2,2,1
2003617,0,1,2,2,1
2003618,0,1,3,0,2
2003619,0,1,2,0,3
2003620,1,1,2,0,2
2003621,1,1,3,0,1
2003622,1,2,2,0,1
2003623,1,2,2,0,1
2003624,0,1,4,0,1
2003625,0,2,3,0,1
2003626,0,2,2,1,1
2003627,0,1,3,1,1
2003628,0,1,2,1,2
2003629,0,1,2,1,2
2003630,1,1,3,0,1
200371,1,1,2,0,2
200372,0,2,2,0,2
200373,0,2,3,0,1
200374,1,1,3,0,1
200375,1,1,3,0,1
200376,0,1,3,1,1
200377,0,2,2,1,1
200378,0,1,3,0,2
200379,0,0,4,0,2
2003710,1,0,3,1,1
2003711,1,0,3,1,1
2003712,0,1,4,0,1
2003713,0,1,3,0,2
2003714,0,0,4,0,2
2003715,0,0,5,0,1
2003716,1,0,3,1,1
2003717,1,0,3,1,1
2003718,0,0,4,0,2
2003719,0,1,3,0,2
2003720,1,1,3,0,1
2003721,1,0,4,0,1
2003722,0,1,3,1,1
2003723,0,1,3,1,1
2003724,0,0,5,0,1
2003725,0,0,4,0,2
2003726,0,0,3,1,2
2003727,0,0,4,1,1
2003728,1,0,3,0,2
2003729,1,0,3,0,2
2003730,1,0,4,0,1
200381,0,2,3,0,1
200382,0,1,4,0,1
200383,0,0,4,1,1
200384,0,0,4,1,1
200385,0,0,4,1,1
200386,0,0,3,1,2
200387,0,0,3,0,3
200388,0,0,4,0,2
200389,2,0,1,2,1
2003810,2,0,1,2,1
2003811,0,1,2,2,1
2003812,0,2,1,2,1
2003813,0,1,2,2,1
2003814,0,0,3,2,1
2003815,0,0,1,4,1
2003816,0,0,1,4,1
2003817,0,0,2,2,2
2003818,0,0,1,2,3
2003819,1,0,1,2,2
2003820,1,0,2,2,1
2003821,1,1,1,2,1
2003822,1,1,1,2,1
2003823,0,0,3,2,1
2003824,0,1,2,2,1
2003825,0,1,1,3,1
2003826,0,0,2,3,1
2003827,0,0,1,3,2
2003828,0,0,1,3,2
2003829,1,0,2,2,1
2003830,1,0,1,2,2
200391,0,1,2,2,1
200392,1,0,2,2,1
200393,1,0,2,2,1
200394,0,0,2,3,1
200395,0,1,1,3,1
200396,0,1,1,2,2
200397,0,0,2,2,2
200398,1,0,1,3,1
200399,1,0,1,3,1
2003910,0,1,2,2,1
2003911,0,1,1,2,2
2003912,0,0,2,2,2
2003913,0,0,3,2,1
2003914,1,0,1,3,1
2003915,1,0,1,3,1
2003916,0,0,2,2,2
2003917,0,1,1,2,2
2003918,1,1,1,2,1
2003919,1,0,2,2,1
2003920,0,1,1,3,1
2003921,0,1,1,3,1
2003922,0,0,3,2,1
2003923,0,0,2,2,2
2003924,0,0,1,3,2
2003925,0,0,2,3,1
2003926,1,0,1,2,2
2003927,1,0,1,2,2
2003928,1,0,2,2,1
2003929,1,1,1,2,1
2003930,0,2,1,2,1
2003101,0,1,2,2,1
2003102,0,0,2,3,1
2003103,0,0,2,3,1
2003104,0,0,2,3,1
2003105,0,0,1,3,2
2003106,0,0,1,2,3
2003107,0,0,2,2,2
2003108,2,0,1,2,1
2003109,2,0,1,2,1
20031010,0,1,3,0,2
20031011,0,2,2,0,2
20031012,0,1,3,0,2
20031013,0,0,4,0,2
20031014,0,0,2,2,2
20031015,0,0,2,2,2
20031016,0,0,3,0,3
20031017,0,0,2,0,4
20031018,1,0,2,0,3
20031019,1,0,3,0,2
20031020,1,1,2,0,2
20031021,1,1,2,0,2
20031022,0,0,4,0,2
20031023,0,1,3,0,2
20031024,0,1,2,1,2
20031025,0,0,3,1,2
20031026,0,0,2,1,3
20031027,0,0,2,1,3
20031028,1,0,3,0,2
20031029,1,0,2,0,3
20031030,0,1,2,0,3
2003111,1,0,3,0,2
2003112,1,0,3,0,2
2003113,0,0,3,1,2
2003114,0,1,2,1,2
2003115,0,1,2,0,3
2003116,0,0,3,0,3
2003117,1,0,2,1,2
2003118,1,0,2,1,2
2003119,0,1,2,0,3
20031110,0,1,1,0,4
20031111,0,0,2,0,4
20031112,0,0,3,0,3
20031113,1,0,1,1,3
20031114,1,0,1,1,3
20031115,0,0,2,0,4
20031116,0,1,1,0,4
20031117,1,1,1,0,3
20031118,1,0,2,0,3
20031119,0,1,1,1,3
20031120,0,1,1,1,3
20031121,0,0,3,0,3
20031122,0,0,2,0,4
20031123,0,0,1,1,4
20031124,0,0,2,1,3
20031125,1,0,1,0,4
20031126,1,0,1,0,4
20031127,1,0,2,0,3
20031128,1,1,1,0,3
20031129,0,2,1,0,3
20031130,0,1,2,0,3
2003121,0,0,2,1,3
2003122,0,0,2,1,3
2003123,0,0,2,1,3
2003124,0,0,1,1,4
2003125,0,0,1,0,5
2003126,0,0,2,0,4
2003127,2,0,1,0,3
2003128,3,0,1,0,2
2003129,1,1,2,0,2
20031210,1,2,1,0,2
20031211,1,1,2,0,2
20031212,1,0,3,0,2
20031213,1,0,1,2,2
20031214,1,0,1,2,2
20031215,1,0,2,0,3
20031216,1,0,1,0,4
20031217,2,0,1,0,3
20031218,2,0,2,0,2
20031219,2,1,1,0,2
20031220,2,1,1,0,2
20031221,1,0,3,0,2
20031222,1,1,2,0,2
20031223,1,1,1,1,2
20031224,1,0,2,1,2
20031225,1,0,1,1,3
20031226,1,0,1,1,3
20031227,2,0,2,0,2
20031228,2,0,1,0,3
20031229,1,1,1,0,3
20031230,1,1,2,0,2
200411,2,0,2,0,2
200412,1,0,2,1,2
200413,1,1,1,1,2
200414,1,1,1,0,3
200415,1,0,2,0,3
200416,2,0,1,1,2
200417,2,0,2,1,1
200418,1,1,3,0,1
200419,1,1,2,0,2
2004110,1,0,3,0,2
2004111,1,0,4,0,1
2004112,2,0,2,1,1
2004113,2,0,2,1,1
2004114,1,0,3,0,2
2004115,1,1,2,0,2
2004116,2,1,2,0,1
2004117,2,0,3,0,1
2004118,1,1,2,1,1
2004119,1,1,2,1,1
2004120,1,0,4,0,1
2004121,1,0,3,0,2
2004122,1,0,2,1,2
2004123,1,0,3,1,1
2004124,2,0,2,0,2
2004125,2,0,2,0,2
2004126,2,0,3,0,1
2004127,2,1,2,0,1
2004128,1,2,2,0,1
2004129,1,1,3,0,1
2004130,1,0,3,1,1
200421,1,0,3,1,1
200422,1,0,2,1,2
200423,1,0,2,0,3
200424,1,0,3,0,2
200425,4,1,0,1,0
200426,4,1,0,1,0
200427,2,2,1,1,0
200428,2,3,0,1,0
200429,2,2,1,1,0
2004210,2,1,2,1,0
2004211,2,1,0,3,0
2004212,2,1,0,3,0
2004213,2,1,1,1,1
2004214,2,1,0,1,2
2004215,3,1,0,1,1
2004216,3,1,1,1,0
2004217,3,2,0,1,0
2004218,3,2,0,1,0
2004219,2,1,2,1,0
2004220,2,2,1,1,0
2004221,2,2,0,2,0
2004222,2,1,1,2,0
2004223,2,1,0,2,1
2004224,2,1,0,2,1
2004225,3,1,1,1,0
2004226,3,1,0,1,1
2004227,2,2,0,1,1
2004228,2,2,1,1,0
2004229,3,1,1,1,0
200431,3,1,1,1,0
200432,2,1,1,2,0
200433,2,2,0,2,0
200434,2,2,0,1,1
200435,2,1,1,1,1
200436,3,1,0,2,0
200437,3,1,0,2,0
200438,2,2,1,1,0
200439,2,2,0,1,1
2004310,2,1,1,1,1
2004311,2,1,2,1,0
2004312,3,1,0,2,0
2004313,3,1,0,2,0
2004314,2,1,1,1,1
2004315,2,2,0,1,1
2004316,3,2,0,1,0
2004317,3,1,1,1,0
2004318,2,2,0,2,0
2004319,2,2,0,2,0
2004320,2,1,2,1,0
2004321,2,1,1,1,1
2004322,2,1,0,2,1
2004323,2,1,1,2,0
2004324,3,1,0,1,1
2004325,3,1,0,1,1
2004326,3,1,1,1,0
2004327,3,2,0,1,0
2004328,2,3,0,1,0
2004329,2,2,1,1,0
2004330,2,1,1,2,0
200441,2,1,1,2,0
200442,2,1,0,2,1
200443,2,1,0,1,2
200444,2,1,1,1,1
200445,3,0,2,1,0
200446,3,0,2,1,0
200447,1,1,3,1,0
200448,1,2,2,1,0
200449,1,1,3,1,0
2004410,1,0,4,1,0
2004411,1,0,2,3,0
2004412,1,0,2,3,0
2004413,1,0,3,1,1
2004414,1,0,2,1,2
2004415,2,0,2,1,1
2004416,2,0,3,1,0
2004417,2,1,2,1,0
2004418,2,1,2,1,0
2004419,1,0,4,1,0
2004420,1,1,3,1,0
2004421,1,1,2,2,0
2004422,1,0,3,2,0
2004423,1,0,2,2,1
2004424,1,0,2,2,1
2004425,2,0,3,1,0
2004426,2,0,2,1,1
2004427,1,1,2,1,1
2004428,1,1,3,1,0
2004429,2,0,3,1,0
2004430,2,0,3,1,0
200451,1,0,3,2,0
200452,1,1,2,2,0
200453,1,1,2,1,1
200454,1,0,3,1,1
200455,2,0,2,2,0
200456,2,1,1,2,0
200457,1,2,2,1,0
200458,1,2,1,1,1
200459,1,1,2,1,1
2004510,1,1,3,1,0
2004511,2,1,1,2,0
2004512,2,1,1,2,0
2004513,1,1,2,1,1
2004514,1,2,1,1,1
2004515,2,2,1,1,0
2004516,2,1,2,1,0
2004517,1,2,1,2,0
2004518,1,2,1,2,0
2004519,1,1,3,1,0
2004520,1,1,2,1,1
2004521,1,1,1,2,1
2004522,1,1,2,2,0
2004523,2,1,1,1,1
2004524,2,1,1,1,1
2004525,2,1,2,1,0
2004526,2,2,1,1,0
2004527,1,3,1,1,0
2004528,1,2,2,1,0
2004529,1,1,2,2,0
2004530,1,1,2,2,0
200461,1,1,1,2,1
200462,1,1,1,1,2
200463,1,1,2,1,1
200464,3,1,1,1,0
200465,3,1,1,1,0
200466,1,2,1,2,0
200467,1,3,0,2,0
200468,1,2,1,2,0
200469,1,1,2,2,0
2004610,1,1,0,4,0
2004611,1,1,0,4,0
2004612,1,1,1,2,1
2004613,1,1,0,2,2
2004614,2,1,0,2,1
2004615,2,1,1,2,0
2004616,2,2,0,2,0
2004617,2,2,0,2,0
2004618,1,1,2,2,0
2004619,1,2,1,2,0
2004620,1,2,0,3,0
2004621,1,1,1,3,0
2004622,1,1,0,3,1
2004623,1,1,0,3,1
2004624,2,1,1,2,0
2004625,2,1,0,2,1
2004626,1,2,0,2,1
2004627,1,2,1,2,0
2004628,2,1,1,2,0
2004629,2,1,1,2,0
2004630,1,1,1,3,0
200471,1,2,0,3,0
200472,1,2,0,2,1
200473,1,1,1,2,1
200474,2,1,0,3,0
200475,2,1,0,3,0
200476,1,2,1,2,0
200477,1,2,0,2,1
200478,1,0,2,2,1
200479,1,0,3,2,0
2004710,2,0,1,3,0
2004711,2,0,1,3,0
2004712,1,0,2,2,1
2004713,1,1,1,2,1
2004714,2,1,1,2,0
2004715,2,0,2,2,0
2004716,1,1,1,3,0
2004717,1,1,1,3,0
2004718,1,0,3,2,0
2004719,1,0,2,2,1
2004720,1,0,1,3,1
2004721,1,0,2,3,0
2004722,2,0,1,2,1
2004723,2,0,1,2,1
2004724,2,0,2,2,0
2004725,2,1,1,2,0
2004726,1,2,1,2,0
2004727,1,1,2,2,0
2004728,1,0,2,3,0
2004729,1,0,2,3,0
2004730,1,0,2,3,0
200481,1,0,1,2,2
200482,1,0,2,2,1
200483,3,0,1,2,0
200484,3,0,1,2,0
200485,1,1,2,2,0
200486,1,2,1,2,0
200487,1,1,2,2,0
200488,1,0,2,2,1
200489,1,0,0,4,1
2004810,1,0,0,4,1
2004811,1,0,1,2,2
2004812,1,0,0,2,3
2004813,2,0,0,2,2
2004814,2,0,1,2,1
2004815,2,1,0,2,1
2004816,2,1,0,2,1
2004817,1,0,2,2,1
2004818,1,1,1,2,1
2004819,1,1,0,3,1
2004820,1,0,1,3,1
2004821,1,0,0,3,2
2004822,1,0,0,3,2
2004823,2,0,1,2,1
2004824,2,0,0,2,2
2004825,1,1,0,2,2
2004826,1,1,1,2,1
2004827,2,0,1,2,1
2004828,2,0,1,2,1
2004829,1,0,1,3,1
2004830,1,1,0,3,1
200491,1,0,1,2,2
200492,2,0,0,3,1
200493,2,0,0,3,1
200494,1,1,1,2,1
200495,1,1,0,2,2
200496,1,0,1,2,2
200497,1,0,2,2,1
200498,2,0,0,3,1
200499,2,0,0,3,1
2004910,1,0,1,2,2
2004911,1,1,0,2,2
2004912,2,1,0,2,1
2004913,2,0,1,2,1
2004914,1,1,0,3,1
2004915,1,1,0,3,1
2004916,1,0,2,2,1
2004917,1,0,1,2,2
2004918,1,0,0,3,2
2004919,1,0,1,3,1
2004920,2,0,0,2,2
2004921,2,0,0,2,2
2004922,2,0,1,2,1
2004923,2,1,0,2,1
2004924,1,2,0,2,1
2004925,1,1,1,2,1
2004926,1,0,1,3,1
2004927,1,0,1,3,1
2004928,1,0,1,3,1
2004929,1,0,0,3,2
2004930,1,0,0,2,3
2004101,1,0,1,2,2
2004102,3,0,0,2,1
2004103,3,0,0,2,1
2004104,1,1,1,2,1
2004105,1,2,0,2,1
2004106,1,1,1,2,1
2004107,1,0,2,2,1
2004108,1,0,0,4,1
2004109,2,0,1,3,0
20041010,2,0,2,1,1
20041011,2,0,1,1,2
20041012,3,0,1,1,1
20041013,3,0,2,1,0
20041014,3,1,1,1,0
20041015,3,1,1,1,0
20041016,2,0,3,1,0
20041017,2,1,2,1,0
20041018,2,1,1,2,0
20041019,2,0,2,2,0
20041020,2,0,1,2,1
20041021,2,0,1,2,1
20041022,3,0,2,1,0
20041023,3,0,1,1,1
20041024,2,1,1,1,1
20041025,2,1,2,1,0
20041026,3,0,2,1,0
20041027,3,0,2,1,0
20041028,2,0,2,2,0
20041029,2,1,1,2,0
20041030,2,1,1,1,1
2004111,3,0,1,2,0
2004112,3,0,1,2,0
2004113,2,1,2,1,0
2004114,2,1,1,1,1
2004115,2,0,2,1,1
2004116,2,0,3,1,0
2004117,3,0,1,2,0
2004118,3,0,0,2,1
2004119,2,0,1,1,2
20041110,2,1,0,1,2
20041111,3,1,0,1,1
20041112,3,0,1,1,1
20041113,2,1,0,2,1
20041114,2,1,0,2,1
20041115,2,0,2,1,1
20041116,2,0,1,1,2
20041117,2,0,0,2,2
20041118,2,0,1,2,1
20041119,3,0,0,1,2
20041120,3,0,0,1,2
20041121,3,0,1,1,1
20041122,3,1,0,1,1
20041123,2,2,0,1,1
20041124,2,1,1,1,1
20041125,2,0,1,2,1
20041126,2,0,1,2,1
20041127,2,0,1,2,1
20041128,2,0,0,2,2
20041129,2,0,0,1,3
20041130,2,0,1,1,2
2004121,4,0,0,1,1
2004122,4,0,0,1,1
2004123,2,1,1,1,1
2004124,2,2,0,1,1
2004125,2,1,1,1,1
2004126,2,0,2,1,1
2004127,2,0,0,3,1
2004128,1,1,0,3,1
2004129,1,1,1,1,2
20041210,1,1,0,1,3
20041211,2,1,0,1,2
20041212,2,1,1,1,1
20041213,2,2,0,1,1
20041214,2,2,0,1,1
20041215,1,1,2,1,1
20041216,1,2,1,1,1
20041217,1,2,0,2,1
20041218,1,1,1,2,1
20041219,1,1,0,2,2
20041220,1,1,0,2,2
20041221,2,1,1,1,1
20041222,2,1,0,1,2
20041223,1,2,0,1,2
20041224,1,2,1,1,1
20041225,2,1,1,1,1
20041226,2,1,1,1,1
20041227,1,1,1,2,1
20041228,1,2,0,2,1
20041229,1,2,0,1,2
20041230,1,1,1,1,2
200511,2,1,0,2,1
200512,1,2,1,1,1
200513,1,2,0,1,2
200514,1,1,1,1,2
200515,1,1,2,1,1
200516,2,1,1,2,0
200517,2,1,1,2,0
200518,1,1,2,1,1
200519,1,2,1,1,1
2005110,2,2,1,1,0
2005111,2,1,2,1,0
2005112,1,2,1,2,0
2005113,1,2,1,2,0
2005114,1,1,3,1,0
2005115,1,1,2,1,1
2005116,1,1,1,2,1
2005117,1,1,2,2,0
2005118,2,1,1,1,1
2005119,2,1,1,1,1
2005120,2,1,2,1,0
2005121,2,2,1,1,0
2005122,1,3,1,1,0
2005123,1,2,2,1,0
2005124,1,1,2,2,0
2005125,1,1,2,2,0
2005126,1,1,2,2,0
2005127,1,1,1,2,1
2005128,1,1,1,1,2
2005129,1,1,2,1,1
2005130,3,1,1,1,0
200521,1,2,2,1,0
200522,1,3,1,1,0
200523,1,2,2,1,0
200524,1,1,3,1,0
200525,2,0,1,3,0
200526,2,0,1,3,0
200527,2,0,2,1,1
200528,2,0,1,1,2
200529,3,0,1,1,1
2005210,3,0,2,1,0
2005211,3,1,1,1,0
2005212,3,1,1,1,0
2005213,2,0,3,1,0
2005214,2,1,2,1,0
2005215,2,1,1,2,0
2005216,2,0,2,2,0
2005217,2,0,1,2,1
2005218,2,0,1,2,1
2005219,3,0,2,1,0
2005220,3,0,1,1,1
2005221,2,1,1,1,1
2005222,2,1,2,1,0
2005223,3,0,2,1,0
2005224,3,0,2,1,0
2005225,2,0,2,2,0
2005226,2,1,1,2,0
2005227,2,1,1,1,1
2005228,2,0,2,1,1
200531,3,0,1,2,0
200532,3,0,1,2,0
200533,2,1,2,1,0
200534,2,1,1,1,1
200535,2,0,2,1,1
200536,2,0,3,1,0
200537,3,0,1,2,0
200538,3,0,1,2,0
200539,2,0,2,1,1
2005310,2,1,1,1,1
2005311,3,1,1,1,0
2005312,3,0,2,1,0
2005313,2,1,1,2,0
2005314,2,1,1,2,0
2005315,2,0,3,1,0
2005316,2,0,2,1,1
2005317,2,0,1,2,1
2005318,2,0,2,2,0
2005319,3,0,1,1,1
2005320,3,0,1,1,1
2005321,3,0,2,1,0
2005322,3,1,1,1,0
2005323,2,2,1,1,0
2005324,2,1,2,1,0
2005325,2,0,2,2,0
2005326,2,0,2,2,0
2005327,2,0,2,2,0
2005328,2,0,1,2,1
2005329,2,0,1,1,2
2005330,2,0,2,1,1
200541,4,0,1,1,0
200542,2,1,2,1,0
200543,2,2,1,1,0
200544,2,1,2,1,0
200545,2,0,3,1,0
200546,1,0,1,4,0
200547,1,0,1,4,0
200548,1,0,2,2,1
200549,1,0,1,2,2
2005410,2,0,1,2,1
2005411,2,0,2,2,0
2005412,2,1,1,2,0
2005413,2,1,1,2,0
2005414,1,0,3,2,0
2005415,1,1,2,2,0
2005416,1,1,1,3,0
2005417,1,0,2,3,0
2005418,1,0,1,3,1
2005419,1,0,1,3,1
2005420,2,0,2,2,0
2005421,2,0,1,2,1
2005422,1,1,1,2,1
2005423,1,1,2,2,0
2005424,2,0,2,2,0
2005425,2,0,2,2,0
2005426,1,0,2,3,0
2005427,1,1,1,3,0
2005428,1,1,1,2,1
2005429,1,0,2,2,1
2005430,2,0,1,3,0
200551,2,0,1,3,0
200552,1,1,2,2,0
200553,1,1,1,2,1
200554,1,0,2,2,1
200555,1,0,3,2,0
200556,2,1,0,3,0
200557,2,1,0,3,0
200558,1,1,1,2,1
200559,1,2,0,2,1
2005510,2,2,0,2,0
2005511,2,1,1,2,0
2005512,1,2,0,3,0
2005513,1,2,0,3,0
2005514,1,1,2,2,0
2005515,1,1,1,2,1
2005516,1,1,0,3,1
2005517,1,1,1,3,0
2005518,2,1,0,2,1
2005519,2,1,0,2,1
2005520,2,1,1,2,0
2005521,2,2,0,2,0
2005522,1,3,0,2,0
2005523,1,2,1,2,0
2005524,1,1,1,3,0
2005525,1,1,1,3,0
