Mcd,KorName
X442,"기타 및 상세불명의 약물, 약제 및 생물학적 물질에 의한 불의의 중독 및 노출, 학교, 기타 시설 및 공공행정 구역"
X442000,"기타 및 상세불명의 약물, 약제 및 생물학적 물질에 의한 불의의 중독 및 노출, 학교, 기타 시설 및 공공행정 구역"
X443,"기타 및 상세불명의 약물, 약제 및 생물학적 물질에 의한 불의의 중독 및 노출, 운동 및 경기장"
X443000,"기타 및 상세불명의 약물, 약제 및 생물학적 물질에 의한 불의의 중독 및 노출, 운동 및 경기장"
X444,"기타 및 상세불명의 약물, 약제 및 생물학적 물질에 의한 불의의 중독 및 노출, 도로 및 고속도로"
X444000,"기타 및 상세불명의 약물, 약제 및 생물학적 물질에 의한 불의의 중독 및 노출, 도로 및 고속도로"
X445,"기타 및 상세불명의 약물, 약제 및 생물학적 물질에 의한 불의의 중독 및 노출, 상업 및 서비스 구역"
X445000,"기타 및 상세불명의 약물, 약제 및 생물학적 물질에 의한 불의의 중독 및 노출, 상업 및 서비스 구역"
X446,"기타 및 상세불명의 약물, 약제 및 생물학적 물질에 의한 불의의 중독 및 노출, 산업 및 건설지역"
X446000,"기타 및 상세불명의 약물, 약제 및 생물학적 물질에 의한 불의의 중독 및 노출, 산업 및 건설지역"
X515000,"여행 및 이동, 상업 및 서비스 구역"
X447,"기타 및 상세불명의 약물, 약제 및 생물학적 물질에 의한 불의의 중독 및 노출, 농장"
X447000,"기타 및 상세불명의 약물, 약제 및 생물학적 물질에 의한 불의의 중독 및 노출, 농장"
X448,"기타 및 상세불명의 약물, 약제 및 생물학적 물질에 의한 불의의 중독 및 노출, 기타 명시된 장소"
X448000,"기타 및 상세불명의 약물, 약제 및 생물학적 물질에 의한 불의의 중독 및 노출, 기타 명시된 장소"
X449,"기타 및 상세불명의 약물, 약제 및 생물학적 물질에 의한 불의의 중독 및 노출, 상세불명 장소"
X449000,"기타 및 상세불명의 약물, 약제 및 생물학적 물질에 의한 불의의 중독 및 노출, 상세불명 장소"
X45,알콜에 의한 불의의 중독 및 노출
X450,"알콜에 의한 불의의 중독 및 노출, 주택"
X451000,"알콜에 의한 불의의 중독 및 노출, 집단거주시설"
X452,"알콜에 의한 불의의 중독 및 노출, 학교, 기타 시설 및 공공행정 구역"
X452000,"알콜에 의한 불의의 중독 및 노출, 학교, 기타 시설 및 공공행정 구역"
X453,"알콜에 의한 불의의 중독 및 노출, 운동 및 경기장"
X453000,"알콜에 의한 불의의 중독 및 노출, 운동 및 경기장"
X454,"알콜에 의한 불의의 중독 및 노출, 도로 및 고속도로"
X454000,"알콜에 의한 불의의 중독 및 노출, 도로 및 고속도로"
X455,"알콜에 의한 불의의 중독 및 노출, 상업 및 서비스 구역"
X455000,"알콜에 의한 불의의 중독 및 노출, 상업 및 서비스 구역"
X456,"알콜에 의한 불의의 중독 및 노출, 산업 및 건설지역"
X456000,"알콜에 의한 불의의 중독 및 노출, 산업 및 건설지역"
X457,"알콜에 의한 불의의 중독 및 노출, 농장"
X457000,"알콜에 의한 불의의 중독 및 노출, 농장"
X458,"알콜에 의한 불의의 중독 및 노출, 기타 명시된 장소"
X458000,"알콜에 의한 불의의 중독 및 노출, 기타 명시된 장소"
X459,"알콜에 의한 불의의 중독 및 노출, 상세불명 장소"
X459000,"알콜에 의한 불의의 중독 및 노출, 상세불명 장소"
X46,유기용제 및 할로겐화 탄화수소 및 그 휘발물질에 의한 불의의 중독 및 노출
X460,"유기용제 및 할로겐화 탄화수소 및 그 휘발물질에 의한 불의의 중독 및 노출, 주택"
X46000,유기용제 및 할로겐화 탄화수소 및 그 휘발물질에 의한 불의의 중독 및 노출
X460000,"유기용제 및 할로겐화 탄화수소 및 그 휘발물질에 의한 불의의 중독 및 노출, 주택"
X461,"유기용제 및 할로겐화 탄화수소 및 그 휘발물질에 의한 불의의 중독 및 노출, 집단거주시설"
X461000,"유기용제 및 할로겐화 탄화수소 및 그 휘발물질에 의한 불의의 중독 및 노출, 집단거주시설"
X462,"유기용제 및 할로겐화 탄화수소 및 그 휘발물질에 의한 불의의 중독 및 노출, 학교, 기타 시설 및 공공행정 구역"
X462000,"유기용제 및 할로겐화 탄화수소 및 그 휘발물질에 의한 불의의 중독 및 노출, 학교, 기타 시설 및 공공행정 구역"
X478,"기타 가스 및 휘발성 물질에 의한 불의의 중독 및 노출, 기타 명시된 장소"
X463,"유기용제 및 할로겐화 탄화수소 및 그 휘발물질에 의한 불의의 중독 및 노출, 운동 및 경기장"
X463000,"유기용제 및 할로겐화 탄화수소 및 그 휘발물질에 의한 불의의 중독 및 노출, 운동 및 경기장"
X464,"유기용제 및 할로겐화 탄화수소 및 그 휘발물질에 의한 불의의 중독 및 노출, 도로 및 고속도로"
X464000,"유기용제 및 할로겐화 탄화수소 및 그 휘발물질에 의한 불의의 중독 및 노출, 도로 및 고속도로"
X465,"유기용제 및 할로겐화 탄화수소 및 그 휘발물질에 의한 불의의 중독 및 노출, 상업 및 서비스 구역"
X465000,"유기용제 및 할로겐화 탄화수소 및 그 휘발물질에 의한 불의의 중독 및 노출, 상업 및 서비스 구역"
X466,"유기용제 및 할로겐화 탄화수소 및 그 휘발물질에 의한 불의의 중독 및 노출, 산업 및 건설지역"
X466000,"유기용제 및 할로겐화 탄화수소 및 그 휘발물질에 의한 불의의 중독 및 노출, 산업 및 건설지역"
X467,"유기용제 및 할로겐화 탄화수소 및 그 휘발물질에 의한 불의의 중독 및 노출, 농장"
X467000,"유기용제 및 할로겐화 탄화수소 및 그 휘발물질에 의한 불의의 중독 및 노출, 농장"
X468,"유기용제 및 할로겐화 탄화수소 및 그 휘발물질에 의한 불의의 중독 및 노출, 기타 명시된 장소"
X468000,"유기용제 및 할로겐화 탄화수소 및 그 휘발물질에 의한 불의의 중독 및 노출, 기타 명시된 장소"
X469,"유기용제 및 할로겐화 탄화수소 및 그 휘발물질에 의한 불의의 중독 및 노출, 상세불명 장소"
X469000,"유기용제 및 할로겐화 탄화수소 및 그 휘발물질에 의한 불의의 중독 및 노출, 상세불명 장소"
X47,기타 가스 및 휘발성 물질에 의한 불의의 중독 및 노출
X470,"기타 가스 및 휘발성 물질에 의한 불의의 중독 및 노출, 주택"
X47000,기타 가스 및 휘발성 물질에 의한 불의의 중독 및 노출
X470000,"기타 가스 및 휘발성 물질에 의한 불의의 중독 및 노출, 주택"
X471,"기타 가스 및 휘발성 물질에 의한 불의의 중독 및 노출, 집단거주시설"
X471000,"기타 가스 및 휘발성 물질에 의한 불의의 중독 및 노출, 집단거주시설"
X472,"기타 가스 및 휘발성 물질에 의한 불의의 중독 및 노출, 학교, 기타 시설 및 공공행정 구역"
X472000,"기타 가스 및 휘발성 물질에 의한 불의의 중독 및 노출, 학교, 기타 시설 및 공공행정 구역"
X473,"기타 가스 및 휘발성 물질에 의한 불의의 중독 및 노출, 운동 및 경기장"
X473000,"기타 가스 및 휘발성 물질에 의한 불의의 중독 및 노출, 운동 및 경기장"
X474,"기타 가스 및 휘발성 물질에 의한 불의의 중독 및 노출, 도로 및 고속도로"
X474000,"기타 가스 및 휘발성 물질에 의한 불의의 중독 및 노출, 도로 및 고속도로"
X475,"기타 가스 및 휘발성 물질에 의한 불의의 중독 및 노출, 상업 및 서비스 구역"
X475000,"기타 가스 및 휘발성 물질에 의한 불의의 중독 및 노출, 상업 및 서비스 구역"
X476,"기타 가스 및 휘발성 물질에 의한 불의의 중독 및 노출, 산업 및 건설지역"
X476000,"기타 가스 및 휘발성 물질에 의한 불의의 중독 및 노출, 산업 및 건설지역"
X477,"기타 가스 및 휘발성 물질에 의한 불의의 중독 및 노출, 농장"
X477000,"기타 가스 및 휘발성 물질에 의한 불의의 중독 및 노출, 농장"
X513,"여행 및 이동, 운동 및 경기장"
X478000,"기타 가스 및 휘발성 물질에 의한 불의의 중독 및 노출, 기타 명시된 장소"
X479,"기타 가스 및 휘발성 물질에 의한 불의의 중독 및 노출, 상세불명 장소"
X479000,"기타 가스 및 휘발성 물질에 의한 불의의 중독 및 노출, 상세불명 장소"
X48,유해생물방제제(농약)에 의한 불의의 중독 및 노출
X480,"유해생물방제제(농약) 의한 불의의 중독 및 노출, 주택"
X48000,유해생물방제제(농약)에 의한 불의의 중독 및 노출
X480000,"유해생물방제제(농약)에 의한 불의의 중독 및 노출, 주택"
X481,"유해생물방제제(농약)에 의한 불의의 중독 및 노출, 집단거주시설"
X481000,"유해생물방제제(농약)에 의한 불의의 중독 및 노출, 집단거주시설"
X482,"살유해생물방제제(농약)에 의한 불의의 중독 및 노출, 학교, 기타 시설 및 공공행정 구역"
X482000,"유해생물방제제(농약)에 의한 불의의 중독 및 노출, 학교, 기타 시설 및 공공행정 구역"
X483,"유해생물방제제(농약)에 의한 불의의 중독 및 노출, 운동 및 경기장"
X483000,"유해생물방제제(농약)에 의한 불의의 중독 및 노출, 운동 및 경기장"
X484,"유해생물방제제(농약)에 의한 불의의 중독 및 노출, 도로 및 고속도로"
X484000,"유해생물방제제(농약)에 의한 불의의 중독 및 노출, 도로 및 고속도로"
X485,"유해생물방제제(농약)에 의한 불의의 중독 및 노출, 상업 및 서비스 구역"
X485000,"유해생물방제제(농약)에 의한 불의의 중독 및 노출, 상업 및 서비스 구역"
X486,"유해생물방제제(농약)에 의한 불의의 중독 및 노출, 산업 및 건설지역"
X486000,"유해생물방제제(농약)에 의한 불의의 중독 및 노출, 산업 및 건설지역"
X487,"유해생물방제제(농약)에 의한 불의의 중독 및 노출, 농장"
X487000,"유해생물방제제(농약)에 의한 불의의 중독 및 노출, 농장"
X488,"유해생물방제제(농약)에 의한 불의의 중독 및 노출, 기타 명시된 장소"
X488000,"유해생물방제제(농약)에 의한 불의의 중독 및 노출, 기타 명시된 장소"
X489,"유해생물방제제(농약)에 의한 불의의 중독 및 노출, 상세불명 장소"
X489000,"유해생물방제제(농약)에 의한 불의의 중독 및 노출, 상세불명 장소"
X49,기타 및 상세불명의 화학물질 및 독성물질에 의한 불의의 중독 및 노출
X490,"기타 및 상세불명의 화학물질 및 독성물질에 의한 불의의 중독 및 노출, 주택"
X49000,기타 및 상세불명의 화학물질 및 독성물질에 의한 불의의 중독 및 노출
X490000,"기타 및 상세불명의 화학물질 및 독성물질에 의한 불의의 중독 및 노출, 주택"
X491,"기타 및 상세불명의 화학물질 및 독성물질에 의한 불의의 중독 및 노출, 집단거주시설"
X491000,"기타 및 상세불명의 화학물질 및 독성물질에 의한 불의의 중독 및 노출, 집단거주시설"
X492,"기타 및 상세불명의화학물질 및 독성물질에 의한 불의의 중독 및 노출, 학교, 기타 시설 및 공공행정 구역"
X492000,"기타 및 상세불명의 화학물질 및 독성물질에 의한 불의의 중독 및 노출, 학교, 기타 시설 및 공공행정 구역"
X493,"기타 및 상세불명의 화학물질 및 독성물질에 의한 불의의 중독 및 노출, 운동 및 경기장"
X493000,"기타 및 상세불명의 화학물질 및 독성물질에 의한 불의의 중독 및 노출, 운동 및 경기장"
X494,"기타 및 상세불명의 화학물질 및 독성물질에 의한 불의의 중독 및 노출, 도로 및 고속도로"
X494000,"기타 및 상세불명의 화학물질 및 독성물질에 의한 불의의 중독 및 노출, 도로 및 고속도로"
X495,"기타 및 상세불명의 화학물질 및 독성물질에 의한 불의의 중독 및 노출, 상업 및 서비스 구역"
X495000,"기타 및 상세불명의 화학물질 및 독성물질에 의한 불의의 중독 및 노출, 상업 및 서비스 구역"
X496,"기타 및 상세불명의 화학물질 및 독성물질에 의한 불의의 중독 및 노출, 산업 및 건설지역"
X496000,"기타 및 상세불명의 화학물질 및 독성물질에 의한 불의의 중독 및 노출, 산업 및 건설지역"
X497,"기타 및 상세불명의 화학물질 및 독성물질에 의한 불의의 중독 및 노출, 농장"
X497000,"기타 및 상세불명의 화학물질 및 독성물질에 의한 불의의 중독 및 노출, 농장"
X522,"무중력 환경에서의 장기간 체류, 학교, 기타 시설 및 공공행정 구역"
X498,"기타 및 상세불명의 화학물질 및 독성물질에 의한 불의의 중독 및 노출, 기타 명시된 장소"
X498000,"기타 및 상세불명의 화학물질 및 독성물질에 의한 불의의 중독 및 노출, 기타 명시된 장소"
X499,"기타 및 상세불명의 화학물질 및 독성물질에 의한 불의의 중독 및 노출, 상세불명 장소"
